,time,turbine,plantname,power,WS,WD,TEMPER,HUM,PRE,ws,onpower,wd
1517,2013/9/16 19:15,001#,YMGZ,468.79,10.8,58.3,19.2,28.56,872.47,10.51,1321.0,345.0
1518,2013/9/16 19:30,001#,YMGZ,397.9,11.31,60.28,19.17,28.56,872.3,10.51,1321.0,345.0
1519,2013/9/16 19:45,001#,YMGZ,388.06,11.65,63.82,19.08,28.0,872.5,10.51,1321.0,345.0
1520,2013/9/16 20:00,001#,YMGZ,291.34,11.69,64.84,18.98,28.0,872.73,10.51,1321.0,345.0
1521,2013/9/16 20:15,001#,YMGZ,246.13,11.98,64.99,18.91,28.0,872.64,10.51,1321.0,345.0
1522,2013/9/16 20:30,001#,YMGZ,291.19,11.96,64.24,18.89,29.0,872.63,10.51,1321.0,345.0
1523,2013/9/16 20:45,001#,YMGZ,248.38,11.4,63.01,18.81,29.0,872.67,10.51,1321.0,345.0
1524,2013/9/16 21:00,001#,YMGZ,301.42,10.61,61.56,18.73,29.0,872.85,10.51,1321.0,345.0
1525,2013/9/16 21:15,001#,YMGZ,335.23,10.45,59.81,18.71,29.0,872.77,10.51,1321.0,345.0
1526,2013/9/16 21:30,001#,YMGZ,367.24,10.7,60.76,18.66,29.0,872.73,10.51,1321.0,345.0
1527,2013/9/16 21:45,001#,YMGZ,351.47,10.39,63.24,18.59,29.0,872.91,10.51,1321.0,345.0
1528,2013/9/16 22:00,001#,YMGZ,494.11,9.91,63.22,18.49,29.0,873.09,10.51,1321.0,345.0
1529,2013/9/16 22:15,001#,YMGZ,497.29,9.74,64.24,18.42,28.56,873.11,10.51,1321.0,345.0
1530,2013/9/16 22:30,001#,YMGZ,474.74,9.44,63.55,18.23,28.56,874.07,10.51,1321.0,345.0
1531,2013/9/16 22:45,001#,YMGZ,464.47,9.12,62.69,18.08,28.56,874.19,10.51,1321.0,345.0
1532,2013/9/16 23:00,001#,YMGZ,441.84,9.22,64.66,18.09,28.0,874.31,10.51,1321.0,345.0
1533,2013/9/16 23:15,001#,YMGZ,465.88,9.27,63.82,18.05,28.0,874.27,10.51,1321.0,345.0
1534,2013/9/16 23:30,001#,YMGZ,449.39,9.21,64.19,18.08,28.0,874.29,10.51,1321.0,345.0
1535,2013/9/16 23:45,001#,YMGZ,451.05,9.13,64.17,18.05,28.0,874.97,10.51,1321.0,345.0
1536,2013/9/17 0:00,001#,YMGZ,418.38,9.36,63.85,17.98,28.0,876.1,10.51,1321.0,345.0
1537,2013/9/17 0:15,001#,YMGZ,905.2,10.04,64.78,17.97,28.0,875.28,12.61,1507.28,359.6248697
1538,2013/9/17 0:30,001#,YMGZ,919.63,10.3,65.66,17.87,28.0,875.35,12.83,1519.47,359.2501381
1539,2013/9/17 0:45,001#,YMGZ,904.97,10.14,67.89,16.51,29.0,876.1,12.46,1511.46,0.714190662
1540,2013/9/17 1:00,001#,YMGZ,891.02,9.9,69.46,16.61,29.0,876.15,12.54,1513.56,359.2498714
1541,2013/9/17 1:15,001#,YMGZ,892.08,9.23,71.45,16.74,29.56,876.15,12.16,1496.19,0.75000476
1542,2013/9/17 1:30,001#,YMGZ,865.65,8.62,73.79,16.9,29.56,876.14,12.12,1501.19,1.249728557
1543,2013/9/17 1:45,001#,YMGZ,863.8,8.0,75.98,17.1,29.56,876.29,12.53,1509.57,0.143698806
1544,2013/9/17 2:00,001#,YMGZ,861.24,7.81,79.14,17.47,29.0,876.4,12.51,1493.63,0.499275619
1545,2013/9/17 2:15,001#,YMGZ,872.99,8.05,83.13,17.61,29.0,876.42,11.97,1502.34,2.375116061
1546,2013/9/17 2:30,001#,YMGZ,847.76,7.59,86.58,17.62,30.0,876.52,11.69,1503.14,6.714147106
1547,2013/9/17 2:45,001#,YMGZ,795.89,6.73,88.69,17.69,30.0,876.54,10.88,1486.41,2.991747485
1548,2013/9/17 3:00,001#,YMGZ,802.11,5.58,92.19,17.7,31.0,876.73,,,
1549,2013/9/17 3:15,001#,YMGZ,831.07,4.25,95.76,17.8,31.56,877.4,7.99,0.0,356.3987773
1550,2013/9/17 3:30,001#,YMGZ,871.2,2.88,95.57,17.83,31.56,877.49,7.83,0.0,358.6244839
1551,2013/9/17 3:45,001#,YMGZ,871.58,1.54,91.95,17.95,31.56,877.55,8.01,504.03,358.0
1552,2013/9/17 4:00,001#,YMGZ,891.23,0.64,69.73,18.08,31.56,877.61,7.39,946.14,6.570290939
1553,2013/9/17 4:15,001#,YMGZ,923.26,0.34,357.03,18.27,31.0,877.63,6.64,708.25,5.125524658
1554,2013/9/17 4:30,001#,YMGZ,927.2,0.68,283.35,18.47,31.0,877.72,5.76,558.38,3.249071456
1555,2013/9/17 4:45,001#,YMGZ,874.42,1.82,261.1,18.8,31.0,877.73,7.07,760.21,6.570976251
1556,2013/9/17 5:00,001#,YMGZ,799.68,2.95,262.3,19.01,30.0,877.8,6.34,679.84,8.749499799
1557,2013/9/17 5:15,001#,YMGZ,801.59,3.72,270.93,19.24,30.0,877.69,6.11,599.31,9.74537193
1558,2013/9/17 5:30,001#,YMGZ,775.59,4.4,276.48,19.48,30.0,876.79,6.47,665.79,2.001875724
1559,2013/9/17 5:45,001#,YMGZ,725.05,4.86,280.32,19.71,30.0,876.83,7.81,960.44,357.7502429
1560,2013/9/17 6:00,001#,YMGZ,676.44,5.08,282.23,20.0,30.0,876.8,7.45,864.82,358.5714739
1561,2013/9/17 6:15,001#,YMGZ,639.88,5.34,281.01,20.32,30.0,876.99,8.97,1181.22,356.9996953
1562,2013/9/17 6:30,001#,YMGZ,616.02,5.7,281.01,20.65,29.0,877.65,10.68,1484.94,357.3752446
1563,2013/9/17 6:45,001#,YMGZ,598.33,6.05,283.21,20.96,29.0,877.65,9.05,1307.75,354.5713495
1564,2013/9/17 7:00,001#,YMGZ,608.28,6.32,283.57,21.26,29.0,877.63,7.41,1056.09,355.499619
1565,2013/9/17 7:15,001#,YMGZ,639.21,6.37,282.69,21.51,29.0,877.57,10.19,1409.03,353.6249554
1566,2013/9/17 7:30,001#,YMGZ,637.04,6.21,280.42,21.76,29.0,876.87,9.78,1389.14,353.5703729
1567,2013/9/17 7:45,001#,YMGZ,639.57,6.05,277.02,21.95,28.0,876.87,9.09,1256.06,355.2499
1568,2013/9/17 8:00,001#,YMGZ,655.34,5.92,273.14,22.16,28.0,876.9,7.85,1040.64,357.9997823
1569,2013/9/17 8:15,001#,YMGZ,720.52,5.96,269.24,22.31,28.0,877.01,7.64,1008.81,4.877501912
1570,2013/9/17 8:30,001#,YMGZ,731.23,6.2,266.4,22.47,27.0,876.99,5.2,394.84,2.246597548
1571,2013/9/17 8:45,001#,YMGZ,759.42,6.56,263.92,22.59,27.0,877.03,5.26,526.78,4.001601762
1572,2013/9/17 9:00,001#,YMGZ,770.16,6.89,262.41,22.73,26.0,877.86,6.96,825.61,355.8432568
1573,2013/9/17 9:15,001#,YMGZ,725.29,7.25,261.81,22.84,25.56,877.89,8.59,1125.78,352.4991424
1574,2013/9/17 9:30,001#,YMGZ,668.8,7.63,261.81,22.94,25.0,877.93,5.58,457.31,357.2513583
1575,2013/9/17 9:45,001#,YMGZ,589.81,7.9,262.2,23.09,24.56,878.02,1.72,19.88,350.5521524
1576,2013/9/17 10:00,001#,YMGZ,539.12,8.05,263.26,23.28,24.0,877.99,2.07,0.0,318.6206264
1577,2013/9/17 10:15,001#,YMGZ,590.65,8.05,263.31,23.39,23.56,878.17,2.63,0.0,337.1291491
1578,2013/9/17 10:30,001#,YMGZ,551.61,8.01,262.46,23.52,23.0,878.21,1.86,0.0,337.92063
1579,2013/9/17 10:45,001#,YMGZ,493.9,7.87,261.17,23.61,22.0,878.2,2.83,0.0,297.4382313
1580,2013/9/17 11:00,001#,YMGZ,401.04,7.38,258.88,23.65,22.0,878.18,3.99,162.63,350.877853
1581,2013/9/17 11:15,001#,YMGZ,357.01,7.06,256.27,23.64,22.0,878.85,3.5,158.28,358.6250099
1582,2013/9/17 11:30,001#,YMGZ,251.6,6.99,254.17,23.67,22.0,878.85,4.41,217.68,351.9956421
1583,2013/9/17 11:45,001#,YMGZ,126.58,7.1,251.61,23.66,22.0,878.92,7.7,809.66,352.2489167
1584,2013/9/17 12:00,001#,YMGZ,57.87,7.63,248.36,23.52,22.56,878.99,10.51,1459.34,2.374954409
1585,2013/9/17 12:15,001#,YMGZ,116.39,8.49,246.68,23.21,23.0,879.13,12.56,1507.41,5.877481806
1586,2013/9/17 12:30,001#,YMGZ,134.86,9.28,246.35,22.82,24.0,879.15,11.01,1497.22,7.874103239
1587,2013/9/17 12:45,001#,YMGZ,217.7,9.65,246.71,22.53,25.56,879.25,9.66,1331.29,353.2786632
1588,2013/9/17 13:00,001#,YMGZ,323.61,9.62,247.2,22.35,26.0,879.17,11.56,1434.16,352.6251697
1589,2013/9/17 13:15,001#,YMGZ,368.51,9.62,248.72,22.23,27.0,878.85,10.7,1486.13,6.771644439
1590,2013/9/17 13:30,001#,YMGZ,414.97,9.67,252.1,22.04,27.0,879.4,7.97,912.56,352.3749351
1591,2013/9/17 13:45,001#,YMGZ,507.36,10.0,255.69,21.87,28.0,878.91,7.73,901.32,353.4285448
1592,2013/9/17 14:00,001#,YMGZ,526.65,10.76,259.1,21.58,29.0,877.76,6.49,748.56,5.121284038
1593,2013/9/17 14:15,001#,YMGZ,523.41,11.49,263.21,21.29,29.56,876.99,6.99,794.75,352.5088639
1594,2013/9/17 14:30,001#,YMGZ,575.95,11.71,266.87,21.04,30.56,876.37,5.66,443.89,353.1426801
1595,2013/9/17 14:45,001#,YMGZ,571.63,11.54,269.96,20.91,31.0,876.44,4.88,338.25,4.745686371
1596,2013/9/17 15:00,001#,YMGZ,627.16,11.48,271.58,20.91,32.0,877.18,4.22,257.91,5.555629431
1597,2013/9/17 15:15,001#,YMGZ,587.48,11.1,273.41,20.93,32.0,876.9,3.43,130.64,353.57559
1598,2013/9/17 15:30,001#,YMGZ,588.66,10.36,275.85,20.87,32.56,876.62,1.74,33.84,356.1295058
1599,2013/9/17 15:45,001#,YMGZ,593.54,9.25,275.32,20.76,33.0,878.6,1.83,18.84,357.8028832
1600,2013/9/17 16:00,001#,YMGZ,594.71,8.29,271.59,20.52,33.56,875.8,1.54,7.96,0.57197977
1601,2013/9/17 16:15,001#,YMGZ,629.96,4.02,35.5,19.97,42.11,876.18,2.06,0.0,6.941225049
1602,2013/9/17 16:30,001#,YMGZ,568.18,4.6,37.42,19.87,42.11,876.68,2.22,0.0,338.9769533
1603,2013/9/17 16:45,001#,YMGZ,579.85,5.01,37.86,19.76,41.73,876.97,2.42,0.0,334.5728505
1604,2013/9/17 17:00,001#,YMGZ,627.98,5.65,38.47,19.63,42.0,876.94,2.68,0.0,346.4471632
1605,2013/9/17 17:15,001#,YMGZ,657.57,5.98,37.65,19.46,42.11,877.04,2.22,0.0,2.012041622
1606,2013/9/17 17:30,001#,YMGZ,668.87,6.27,37.69,19.32,42.67,876.81,2.54,0.0,1.406415467
1607,2013/9/17 17:45,001#,YMGZ,690.06,6.47,35.44,19.17,43.0,876.89,2.51,0.0,358.2421409
1608,2013/9/17 18:00,001#,YMGZ,704.02,6.4,31.14,19.03,42.73,877.19,2.63,0.0,11.39731849
1609,2013/9/17 18:15,001#,YMGZ,707.43,6.38,24.82,18.91,42.67,877.45,2.25,0.0,1.979837783
1610,2013/9/17 18:30,001#,YMGZ,720.21,6.29,20.55,18.79,42.67,878.21,2.14,0.0,26.22041006
1611,2013/9/17 18:45,001#,YMGZ,710.55,6.29,18.88,18.65,42.11,878.18,1.98,0.0,22.74583398
1612,2013/9/17 19:00,001#,YMGZ,674.0,6.67,16.62,18.56,42.0,878.21,2.13,0.0,29.31447854
1613,2013/9/17 19:15,001#,YMGZ,656.75,7.04,14.39,18.48,42.0,878.18,1.81,0.0,38.50081971
1614,2013/9/17 19:30,001#,YMGZ,623.16,7.5,14.7,18.3,42.0,878.17,1.42,0.0,42.50213411
1615,2013/9/17 19:45,001#,YMGZ,604.7,7.68,13.47,18.12,42.67,878.2,1.51,0.0,41.62495531
1616,2013/9/17 20:00,001#,YMGZ,599.91,7.8,12.37,17.95,42.0,878.2,1.54,0.0,41.14292109
1617,2013/9/17 20:15,001#,YMGZ,651.96,7.41,11.17,17.75,42.0,878.17,1.22,0.0,33.40239341
1618,2013/9/17 20:30,001#,YMGZ,672.29,7.34,10.8,17.63,42.0,878.19,1.29,0.0,44.24916593
1619,2013/9/17 20:45,001#,YMGZ,672.64,7.49,10.56,17.49,42.67,878.34,1.68,0.0,48.28553571
1620,2013/9/17 21:00,001#,YMGZ,696.01,7.1,8.9,17.24,42.67,878.46,1.76,0.0,56.87674013
1621,2013/9/17 21:15,001#,YMGZ,668.43,7.4,6.87,17.05,41.0,878.47,1.83,0.0,67.25078568
1622,2013/9/17 21:30,001#,YMGZ,685.44,7.6,4.62,16.95,41.0,878.36,1.56,0.0,81.12725241
1623,2013/9/17 21:45,001#,YMGZ,679.76,7.88,3.59,16.98,41.0,878.48,1.7,0.0,110.6218032
1624,2013/9/17 22:00,001#,YMGZ,729.91,7.87,3.4,17.06,41.0,878.63,2.07,0.0,141.6385675
1625,2013/9/17 22:15,001#,YMGZ,782.54,7.62,3.97,17.1,41.0,877.51,2.98,0.0,126.235375
1626,2013/9/17 22:30,001#,YMGZ,875.19,7.51,2.99,17.11,42.0,874.24,2.48,100.0,359.143985
1627,2013/9/17 22:45,001#,YMGZ,858.92,7.4,2.32,17.17,42.0,877.74,2.64,133.25,359.623983
1628,2013/9/17 23:00,001#,YMGZ,874.69,7.05,2.32,17.25,42.0,879.45,2.08,82.13,1.624426809
1629,2013/9/17 23:15,001#,YMGZ,795.0,6.34,2.49,17.19,42.0,879.37,2.69,103.06,1.61933341
1630,2013/9/17 23:30,001#,YMGZ,737.78,5.43,2.28,17.05,42.0,879.81,4.1,234.91,354.2497477
1631,2013/9/17 23:45,001#,YMGZ,663.55,4.26,358.88,16.8,42.0,880.55,4.8,305.32,352.8566499
1632,2013/9/18 0:00,001#,YMGZ,597.47,3.03,353.17,16.51,43.0,881.23,4.14,209.16,350.9998857
1633,2013/9/18 0:15,001#,YMGZ,290.75,2.03,335.78,16.26,43.0,881.47,2.83,92.25,350.2500714
1634,2013/9/18 0:30,001#,YMGZ,339.39,1.62,302.32,16.08,44.0,882.64,3.32,133.96,353.5716418
1635,2013/9/18 0:45,001#,YMGZ,366.69,1.75,279.27,15.48,44.0,882.7,3.96,202.28,355.2505573
1636,2013/9/18 1:00,001#,YMGZ,421.32,1.66,275.03,15.67,43.0,882.69,3.14,136.16,7.883918789
1637,2013/9/18 1:15,001#,YMGZ,456.17,1.37,284.93,16.03,42.0,882.73,1.62,16.39,7.578880082
1638,2013/9/18 1:30,001#,YMGZ,420.14,0.95,303.15,16.39,41.0,882.79,1.84,38.69,351.3716052
1639,2013/9/18 1:45,001#,YMGZ,400.36,0.58,329.05,16.8,39.0,882.64,1.6,24.38,352.6363892
1640,2013/9/18 2:00,001#,YMGZ,420.73,0.39,15.15,17.2,38.0,882.74,1.47,-0.25,5.190116107
1641,2013/9/18 2:15,001#,YMGZ,414.08,0.3,42.89,17.55,37.0,882.84,1.66,0.0,43.16246172
1642,2013/9/18 2:30,001#,YMGZ,413.74,0.3,47.34,17.76,36.0,882.87,2.36,0.0,59.14249823
1643,2013/9/18 2:45,001#,YMGZ,366.11,0.44,28.66,18.0,36.0,882.76,2.52,0.0,58.49946679
1644,2013/9/18 3:00,001#,YMGZ,429.89,0.67,18.34,18.26,35.0,883.44,,,
1645,2013/9/18 3:15,001#,YMGZ,491.57,0.82,7.65,18.52,34.0,883.37,1.75,0.0,0.785633395
1646,2013/9/18 3:30,001#,YMGZ,458.1,0.87,358.02,18.8,33.0,883.34,1.83,0.0,0.533656451
1647,2013/9/18 3:45,001#,YMGZ,486.34,0.83,335.56,19.05,32.0,883.42,2.33,0.0,11.57268812
1648,2013/9/18 4:00,001#,YMGZ,529.92,0.89,300.87,19.35,32.0,883.46,3.36,95.94,359.858094
1649,2013/9/18 4:15,001#,YMGZ,442.55,1.31,278.93,19.6,31.0,883.57,3.38,118.63,353.6256131
1650,2013/9/18 4:30,001#,YMGZ,483.29,1.71,273.01,19.83,30.0,883.62,2.6,98.34,356.4996184
1651,2013/9/18 4:45,001#,YMGZ,499.8,1.99,276.36,20.01,30.0,883.45,2.74,92.03,355.2495857
1652,2013/9/18 5:00,001#,YMGZ,453.58,2.2,280.25,20.17,30.0,882.75,3.39,129.57,352.0004354
1653,2013/9/18 5:15,001#,YMGZ,534.05,2.44,279.61,20.33,29.0,882.62,3.32,146.41,354.1262825
1654,2013/9/18 5:30,001#,YMGZ,483.13,2.67,276.81,20.47,29.0,882.52,3.61,157.44,355.8641814
1655,2013/9/18 5:45,001#,YMGZ,499.2,2.84,275.79,20.63,29.0,882.48,2.64,99.43,4.427630253
1656,2013/9/18 6:00,001#,YMGZ,472.9,2.92,273.64,20.78,28.0,882.57,3.16,127.72,357.6245932
1657,2013/9/18 6:15,001#,YMGZ,429.46,3.05,271.61,20.96,28.0,882.57,3.06,100.22,351.5004571
1658,2013/9/18 6:30,001#,YMGZ,393.02,3.15,270.23,21.08,28.0,882.58,2.41,45.14,349.5680587
1659,2013/9/18 6:45,001#,YMGZ,384.51,3.19,269.42,21.18,28.0,882.59,1.8,25.25,353.3686484
1660,2013/9/18 7:00,001#,YMGZ,363.71,3.39,269.44,21.29,28.0,882.59,1.62,22.39,0.994334022
1661,2013/9/18 7:15,001#,YMGZ,264.05,3.49,269.46,21.39,27.0,882.44,1.85,47.91,359.247466
1662,2013/9/18 7:30,001#,YMGZ,215.21,3.58,269.12,21.49,27.0,881.83,2.79,92.57,359.1438359
1663,2013/9/18 7:45,001#,YMGZ,267.23,3.68,268.1,21.6,27.0,881.85,1.85,32.94,355.9973265
1664,2013/9/18 8:00,001#,YMGZ,364.64,3.8,267.14,21.71,27.0,881.86,1.36,0.0,15.14309363
1665,2013/9/18 8:15,001#,YMGZ,214.49,3.9,267.65,21.77,26.0,881.95,1.18,0.0,26.1361377
1666,2013/9/18 8:30,001#,YMGZ,137.69,3.99,269.01,21.87,26.0,881.94,1.02,0.0,37.12678708
1667,2013/9/18 8:45,001#,YMGZ,237.36,4.05,270.14,21.94,25.0,881.91,1.0,0.0,57.37836614
1668,2013/9/18 9:00,001#,YMGZ,245.51,4.13,269.87,22.03,25.0,881.9,0.67,0.0,68.26965501
1669,2013/9/18 9:15,001#,YMGZ,80.21,4.2,269.42,22.1,24.0,881.86,0.44,0.0,104.0707187
1670,2013/9/18 9:30,001#,YMGZ,9.67,4.31,269.55,22.13,24.0,881.7,0.53,0.0,127.4345389
1671,2013/9/18 9:45,001#,YMGZ,75.39,4.34,269.81,22.14,23.0,881.71,0.64,0.0,122.6757288
1672,2013/9/18 10:00,001#,YMGZ,0.0,4.31,270.6,22.18,23.0,881.85,0.91,0.0,156.704831
1673,2013/9/18 10:15,001#,YMGZ,0.0,4.28,271.82,22.19,23.0,882.61,0.87,0.0,160.4034942
1674,2013/9/18 10:30,001#,YMGZ,0.0,4.23,272.41,22.15,23.0,882.52,0.87,0.0,156.2097944
1675,2013/9/18 10:45,001#,YMGZ,0.0,4.14,272.48,22.1,23.0,882.46,0.79,0.0,220.8688883
1676,2013/9/18 11:00,001#,YMGZ,0.0,4.02,271.72,22.11,23.0,882.48,1.21,0.0,231.8570868
1677,2013/9/18 11:15,001#,YMGZ,39.05,3.88,269.8,22.07,23.0,882.62,1.41,0.0,227.2346287
1678,2013/9/18 11:30,001#,YMGZ,108.04,3.83,268.47,22.01,23.0,882.71,1.54,0.0,216.143528
1679,2013/9/18 11:45,001#,YMGZ,118.01,3.82,266.9,21.99,24.0,882.75,1.65,0.0,220.8377189
1680,2013/9/18 12:00,001#,YMGZ,183.33,3.75,265.54,21.91,24.0,882.81,2.1,0.0,233.1220711
1681,2013/9/18 12:15,001#,YMGZ,152.15,3.71,264.44,21.89,25.0,882.73,2.37,0.0,241.6181819
1682,2013/9/18 12:30,001#,YMGZ,202.65,3.66,263.09,21.86,25.0,882.79,2.8,0.0,264.6315231
1683,2013/9/18 12:45,001#,YMGZ,202.77,3.57,261.26,21.81,26.0,882.78,2.75,0.0,343.4460522
1684,2013/9/18 13:00,001#,YMGZ,253.71,3.48,260.03,21.81,26.0,882.25,3.2,159.69,1.620194735
1685,2013/9/18 13:15,001#,YMGZ,291.64,3.41,260.73,21.79,26.0,882.24,4.45,318.97,358.6234266
1686,2013/9/18 13:30,001#,YMGZ,293.55,3.35,262.89,21.77,27.0,882.13,5.75,456.66,356.4151744
1687,2013/9/18 13:45,001#,YMGZ,306.69,3.38,266.65,21.67,27.0,882.14,5.67,496.68,1.612551761
1688,2013/9/18 14:00,001#,YMGZ,341.7,3.41,272.41,21.59,28.0,881.89,4.67,356.69,6.463654034
1689,2013/9/18 14:15,001#,YMGZ,330.46,3.49,280.93,21.41,28.0,882.04,6.02,656.06,359.9449207
1690,2013/9/18 14:30,001#,YMGZ,340.4,3.57,291.36,21.19,29.0,882.12,6.04,616.47,358.3569369
1691,2013/9/18 14:45,001#,YMGZ,325.12,3.65,305.49,20.95,30.0,882.14,7.86,1019.72,1.604784838
1692,2013/9/18 15:00,001#,YMGZ,400.74,3.74,323.35,20.78,30.0,882.06,6.38,646.68,2.996042236
1693,2013/9/18 15:15,001#,YMGZ,376.43,4.08,341.67,20.68,31.0,881.84,7.41,871.28,0.473432748
1694,2013/9/18 15:30,001#,YMGZ,394.57,4.77,356.95,20.67,31.0,881.44,6.57,780.78,1.817468014
1695,2013/9/18 15:45,001#,YMGZ,436.02,5.81,7.3,20.63,31.0,880.95,7.55,978.44,358.8019586
1696,2013/9/18 16:00,001#,YMGZ,468.04,6.95,12.79,20.52,32.0,880.36,7.39,894.25,355.4843854
1697,2013/9/18 16:15,001#,YMGZ,484.47,8.52,13.6,19.31,34.0,871.68,5.95,771.25,3.203457163
1698,2013/9/18 16:30,001#,YMGZ,406.56,8.79,19.12,19.09,35.0,873.82,8.24,1025.13,359.8896651
1699,2013/9/18 16:45,001#,YMGZ,386.71,9.13,25.69,18.89,36.0,874.58,6.7,652.94,348.4880941
1700,2013/9/18 17:00,001#,YMGZ,419.32,9.54,31.7,18.65,38.0,875.0,6.42,678.19,359.7226271
1701,2013/9/18 17:15,001#,YMGZ,413.44,10.05,37.45,18.41,39.0,875.25,4.35,363.31,9.71472467
1702,2013/9/18 17:30,001#,YMGZ,407.14,10.59,41.44,18.23,40.0,875.09,5.6,465.86,357.7589242
1703,2013/9/18 17:45,001#,YMGZ,395.85,10.88,43.77,17.94,40.0,875.58,5.91,500.81,4.59220765
1704,2013/9/18 18:00,001#,YMGZ,391.55,11.06,45.25,17.8,40.0,875.89,6.13,571.72,355.4739808
1705,2013/9/18 18:15,001#,YMGZ,419.03,11.11,46.39,17.56,40.0,876.59,4.63,344.94,6.641802542
1706,2013/9/18 18:30,001#,YMGZ,416.4,11.3,47.39,17.26,40.95,877.2,4.76,410.07,356.7118489
1707,2013/9/18 18:45,001#,YMGZ,449.14,11.39,47.64,16.99,41.0,876.95,6.11,530.84,352.3766621
1708,2013/9/18 19:00,001#,YMGZ,409.09,11.19,47.92,16.75,41.0,877.17,3.9,220.56,1.596903558
1709,2013/9/18 19:15,001#,YMGZ,403.68,10.9,49.11,16.5,42.0,877.43,5.65,502.93,359.8504388
1710,2013/9/18 19:30,001#,YMGZ,365.95,10.74,50.42,16.32,42.0,877.44,4.64,391.31,5.374087195
1711,2013/9/18 19:45,001#,YMGZ,358.58,10.71,52.21,16.17,42.0,877.48,4.14,245.63,7.600734627
1712,2013/9/18 20:00,001#,YMGZ,309.84,10.8,54.93,16.09,43.0,877.49,3.05,149.18,4.852233424
1713,2013/9/18 20:15,001#,YMGZ,301.21,10.89,57.81,16.06,43.0,877.53,3.83,217.16,9.368688034
1714,2013/9/18 20:30,001#,YMGZ,271.74,11.09,59.4,16.16,43.0,877.5,3.98,250.0,9.125305473
1715,2013/9/18 20:45,001#,YMGZ,247.33,11.21,60.33,16.2,43.0,877.23,3.83,181.96,356.4279518
1716,2013/9/18 21:00,001#,YMGZ,278.91,11.23,61.46,16.23,43.0,877.08,3.18,146.0,6.487625349
1717,2013/9/18 21:15,001#,YMGZ,257.66,11.02,62.36,16.16,43.0,877.16,4.08,239.34,8.511710062
1718,2013/9/18 21:30,001#,YMGZ,267.7,10.89,63.49,16.09,43.0,876.36,5.88,532.11,6.857060148
1719,2013/9/18 21:45,001#,YMGZ,244.18,10.88,65.09,16.05,42.0,875.99,4.89,415.16,4.374982745
1720,2013/9/18 22:00,001#,YMGZ,296.83,10.92,67.46,16.1,42.0,875.9,6.9,767.53,3.81e-05
1721,2013/9/18 22:15,001#,YMGZ,332.69,10.97,68.7,15.96,41.0,875.82,7.09,781.25,357.8572095
1722,2013/9/18 22:30,001#,YMGZ,371.67,11.02,68.67,15.72,41.0,876.78,6.23,646.84,3.125110134
1723,2013/9/18 22:45,001#,YMGZ,363.61,10.99,68.0,15.39,41.0,877.52,5.44,515.09,4.377941029
1724,2013/9/18 23:00,001#,YMGZ,364.68,10.86,65.8,14.96,41.0,877.81,6.3,598.72,357.7499762
1725,2013/9/18 23:15,001#,YMGZ,332.27,10.8,65.89,14.78,41.0,878.25,6.4,692.75,0.25030947
1726,2013/9/18 23:30,001#,YMGZ,379.21,11.07,63.5,14.75,41.0,878.22,5.87,615.71,3.285411281
1727,2013/9/18 23:45,001#,YMGZ,449.23,11.47,61.05,14.72,41.67,878.88,4.73,384.97,4.125181796
1728,2013/9/19 0:00,001#,YMGZ,495.28,11.75,61.15,14.62,41.0,880.99,4.15,288.78,3.870355165
1729,2013/9/19 0:15,001#,YMGZ,610.97,11.72,62.74,14.6,41.0,880.89,2.75,90.16,12.5334379
1730,2013/9/19 0:30,001#,YMGZ,652.76,11.24,64.13,14.56,41.0,881.0,2.94,91.94,0.148010096
1731,2013/9/19 0:45,001#,YMGZ,670.29,11.11,65.81,14.55,40.0,880.98,2.78,86.93,356.2399085
1732,2013/9/19 1:00,001#,YMGZ,700.86,11.24,68.22,12.91,40.0,881.03,2.82,93.28,1.63024457
1733,2013/9/19 1:15,001#,YMGZ,745.42,11.37,70.12,13.24,39.0,880.97,2.95,108.31,1.126574598
1734,2013/9/19 1:30,001#,YMGZ,759.03,11.36,71.83,13.99,38.0,881.21,3.6,150.54,1.85773864
1735,2013/9/19 1:45,001#,YMGZ,766.09,11.61,75.84,14.89,36.0,881.14,3.71,176.0,359.2558527
1736,2013/9/19 2:00,001#,YMGZ,801.21,11.79,78.27,15.31,35.0,881.08,5.04,358.69,351.8747231
1737,2013/9/19 2:15,001#,YMGZ,842.52,12.13,79.49,15.67,35.0,881.09,4.85,295.88,353.0019086
1738,2013/9/19 2:30,001#,YMGZ,881.65,12.33,80.54,16.07,34.0,880.98,6.1,525.41,352.2500428
1739,2013/9/19 2:45,001#,YMGZ,874.89,12.28,81.6,16.41,33.0,880.47,4.18,265.36,1.859338764
1740,2013/9/19 3:00,001#,YMGZ,858.48,12.12,82.05,16.78,32.0,880.48,,,
1741,2013/9/19 3:15,001#,YMGZ,850.3,11.99,83.23,17.2,31.0,880.5,6.39,611.85,354.0044671
1742,2013/9/19 3:30,001#,YMGZ,806.23,11.71,84.5,17.6,30.0,880.47,8.01,871.28,351.7499572
1743,2013/9/19 3:45,001#,YMGZ,774.18,11.54,84.58,17.9,29.0,880.38,6.38,630.21,351.1435003
1744,2013/9/19 4:00,001#,YMGZ,808.82,11.55,83.81,18.06,29.0,880.22,5.2,455.19,359.6248268
1745,2013/9/19 4:15,001#,YMGZ,797.21,11.68,81.46,18.32,28.0,879.45,4.64,357.34,0.249985616
